"Parameter.Code","Parameter.Desc","Standard.Unit","Meth.Code","Duration.Code","Duration.Desc","Reported.Unit","Reported.Unit.Desc","Collection.Desc","Sample.Analysis.Disc","FED.MDL","Summary.Scale","Designated.Method.Desc","Designated.Method.ID","ABS.Max.Sample.Value","ABS.Min.Sample.Value","Conversion.Ind"
42401,"Sulfur dioxide",8,9,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,9,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,9,"1","1 HOUR",40,"Parts per 100 million","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,9,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,9,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,9,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,9,"H","5 MINUTE",40,"Parts per 100 million","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43","EQSA-0276-009","1500","-2","T"
42401,"Sulfur dioxide",8,10,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","COULOMETRIC",2,1,"PHILIPS PW9755","EQSA 0676-010","1500","-2","T"
42401,"Sulfur dioxide",8,10,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","COULOMETRIC",2,1,"PHILIPS PW9755","EQSA 0676-010","1500","-2","T"
42401,"Sulfur dioxide",8,10,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","COULOMETRIC",2,1,"PHILIPS PW9755","EQSA 0676-010","1500","-2","T"
42401,"Sulfur dioxide",8,10,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","COULOMETRIC",2,1,"PHILIPS PW9755","EQSA 0676-010","1500","-2","T"
42401,"Sulfur dioxide",8,10,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","COULOMETRIC",2,1,"PHILIPS PW9755","EQSA 0676-010","1500","-2","T"
42401,"Sulfur dioxide",8,10,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","COULOMETRIC",2,1,"PHILIPS PW9755","EQSA 0676-010","1500","-2","T"
42401,"Sulfur dioxide",8,14,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","COULOMETRIC",2,1,"None","None","1500","-2","T"
42401,"Sulfur dioxide",8,24,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","CONDUCTANCE",2,1,"ASARCO 500","EQSA-0877-024","1500","-2","T"
42401,"Sulfur dioxide",8,24,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","CONDUCTANCE",2,1,"ASARCO 500","EQSA-0877-024","1500","-2","T"
42401,"Sulfur dioxide",8,24,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","CONDUCTANCE",2,1,"ASARCO 500","EQSA-0877-024","1500","-2","T"
42401,"Sulfur dioxide",8,24,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","CONDUCTANCE",2,1,"ASARCO 500","EQSA-0877-024","1500","-2","T"
42401,"Sulfur dioxide",8,24,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","CONDUCTANCE",2,1,"ASARCO 500","EQSA-0877-024","1500","-2","T"
42401,"Sulfur dioxide",8,24,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","CONDUCTANCE",2,1,"ASARCO 500","EQSA-0877-024","1500","-2","T"
42401,"Sulfur dioxide",8,29,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"BECKMAN 953","EQSA-0678-029","1500","-2","T"
42401,"Sulfur dioxide",8,29,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"BECKMAN 953","EQSA-0678-029","1500","-2","T"
42401,"Sulfur dioxide",8,29,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"BECKMAN 953","EQSA-0678-029","1500","-2","T"
42401,"Sulfur dioxide",8,29,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"BECKMAN 953","EQSA-0678-029","1500","-2","T"
42401,"Sulfur dioxide",8,29,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"BECKMAN 953","EQSA-0678-029","1500","-2","T"
42401,"Sulfur dioxide",8,29,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"BECKMAN 953","EQSA-0678-029","1500","-2","T"
42401,"Sulfur dioxide",8,30,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"BENDIX 8303","EQSA-1078-030","1500","-2","T"
42401,"Sulfur dioxide",8,30,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"BENDIX 8303","EQSA-1078-030","1500","-2","T"
42401,"Sulfur dioxide",8,30,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"BENDIX 8303","EQSA-1078-030","1500","-2","T"
42401,"Sulfur dioxide",8,30,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"BENDIX 8303","EQSA-1078-030","1500","-2","T"
42401,"Sulfur dioxide",8,30,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"BENDIX 8303","EQSA-1078-030","1500","-2","T"
42401,"Sulfur dioxide",8,30,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"BENDIX 8303","EQSA-1078-030","1500","-2","T"
42401,"Sulfur dioxide",8,32,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"MELOY SA285E","EQSA-1078-032","1500","-2","T"
42401,"Sulfur dioxide",8,32,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"MELOY SA285E","EQSA-1078-032","1500","-2","T"
42401,"Sulfur dioxide",8,32,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"MELOY SA285E","EQSA-1078-032","1500","-2","T"
42401,"Sulfur dioxide",8,32,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"MELOY SA285E","EQSA-1078-032","1500","-2","T"
42401,"Sulfur dioxide",8,32,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"MELOY SA285E","EQSA-1078-032","1500","-2","T"
42401,"Sulfur dioxide",8,32,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","FLAME PHOTOMETRIC",2,1,"MELOY SA285E","EQSA-1078-032","1500","-2","T"
42401,"Sulfur dioxide",8,39,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,39,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,39,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,39,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,39,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,39,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,39,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MONITOR LABS 8850","EQSA-0779-039","10000","-2","T"
42401,"Sulfur dioxide",8,46,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MELOY SA700","EQSA-0580-046","1500","-2","T"
42401,"Sulfur dioxide",8,46,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MELOY SA700","EQSA-0580-046","1500","-2","T"
42401,"Sulfur dioxide",8,46,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MELOY SA700","EQSA-0580-046","1500","-2","T"
42401,"Sulfur dioxide",8,46,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MELOY SA700","EQSA-0580-046","1500","-2","T"
42401,"Sulfur dioxide",8,46,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MELOY SA700","EQSA-0580-046","1500","-2","T"
42401,"Sulfur dioxide",8,46,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET STIMULATED FLUORESCNC",2,1,"MELOY SA700","EQSA-0580-046","1500","-2","T"
42401,"Sulfur dioxide",8,49,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","SEC DERIV SPECTROSCOPY",2,1,"LEAR SIEGLER AM2020","EQSA-1280-049","1500","-2","T"
42401,"Sulfur dioxide",8,49,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","SEC DERIV SPECTROSCOPY",2,1,"LEAR SIEGLER AM2020","EQSA-1280-049","1500","-2","T"
42401,"Sulfur dioxide",8,49,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","SEC DERIV SPECTROSCOPY",2,1,"LEAR SIEGLER AM2020","EQSA-1280-049","1500","-2","T"
42401,"Sulfur dioxide",8,49,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","SEC DERIV SPECTROSCOPY",2,1,"LEAR SIEGLER AM2020","EQSA-1280-049","1500","-2","T"
42401,"Sulfur dioxide",8,49,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","SEC DERIV SPECTROSCOPY",2,1,"LEAR SIEGLER AM2020","EQSA-1280-049","1500","-2","T"
42401,"Sulfur dioxide",8,49,"H","5 MINUTE",8,"Parts per billion","INSTRUMENTAL","SEC DERIV SPECTROSCOPY",2,1,"LEAR SIEGLER AM2020","EQSA-1280-049","1500","-2","T"
42401,"Sulfur dioxide",8,60,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43A, 43B, 43C","EQSA-0486-060","10000","-2","T"
42401,"Sulfur dioxide",8,60,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43A, 43B, 43C","EQSA-0486-060","10000","-2","T"
42401,"Sulfur dioxide",8,60,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43A, 43B, 43C","EQSA-0486-060","10000","-2","T"
42401,"Sulfur dioxide",8,60,"H","5 MINUTE",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43A, 43B, 43C","EQSA-0486-060","10000","-2","T"
42401,"Sulfur dioxide",8,60,"H","5 MINUTE",7,"Parts per million","INSTRUMENTAL","PULSED FLUORESCENT",2,1,"THERMO ELECTRON 43A, 43B, 43C","EQSA-0486-060","10000","-2","T"
